"ServerName","DateRun","Risk","Count"
"Server6","1/8/2021","total","0"
"Server7","1/8/2021","none","49"
"Server7","1/8/2021","low","4"
"Server7","1/8/2021","medium","16"
"Server7","1/8/2021","high","8"
"Server7","1/8/2021","critical","4"
"Server7","1/8/2021","total","81"
"Server8","1/8/2021","none","0"
"Server8","1/8/2021","low","0"
"Server8","1/8/2021","medium","0"
"Server8","1/8/2021","high","0"
"Server8","1/8/2021","critical","0"
"Server8","1/8/2021","total","0"
"Server9","1/8/2021","none","0"
"Server9","1/8/2021","low","0"
"Server9","1/8/2021","medium","0"
"Server9","1/8/2021","high","0"
"Server9","1/8/2021","critical","0"
"Server9","1/8/2021","total","0"
"Server10","1/8/2021","none","0"
"Server10","1/8/2021","low","0"
"Server10","1/8/2021","medium","0"
"Server10","1/8/2021","high","0"
"Server10","1/8/2021","critical","0"
"Server10","1/8/2021","total","0"
"Server11","1/8/2021","none","22"
"Server11","1/8/2021","low","2"
"Server11","1/8/2021","medium","7"
"Server11","1/8/2021","high","4"
"Server11","1/8/2021","critical","2"
"Server11","1/8/2021","total","37"
"Server12","1/8/2021","none","0"
"Server12","1/8/2021","low","0"
"Server12","1/8/2021","medium","0"
"Server12","1/8/2021","high","0"
"Server12","1/8/2021","critical","0"
"Server12","1/8/2021","total","0"
"Server13","1/8/2021","none","13"
"Server13","1/8/2021","low","1"
"Server13","1/8/2021","medium","4"
"Server13","1/8/2021","high","2"
"Server13","1/8/2021","critical","1"
"Server13","1/8/2021","total","21"
"Server14","1/8/2021","none","0"
"Server14","1/8/2021","low","0"
"Server14","1/8/2021","medium","0"
"Server14","1/8/2021","high","0"
"Server14","1/8/2021","critical","0"
"Server14","1/8/2021","total","0"
"Server15","1/8/2021","none","0"
"Server15","1/8/2021","low","0"
"Server15","1/8/2021","medium","0"
"Server15","1/8/2021","high","0"
"Server15","1/8/2021","critical","0"
"Server15","1/8/2021","total","0"
"Server16","1/8/2021","none","8"
"Server16","1/8/2021","low","1"
"Server16","1/8/2021","medium","3"
"Server16","1/8/2021","high","1"
"Server16","1/8/2021","critical","1"
"Server16","1/8/2021","total","14"
"Server17","1/8/2021","none","0"
"Server17","1/8/2021","low","0"
"Server17","1/8/2021","medium","0"
"Server17","1/8/2021","high","0"
"Server17","1/8/2021","critical","0"
"Server17","1/8/2021","total","0"
"Server18","1/8/2021","none","22"
"Server18","1/8/2021","low","2"
"Server18","1/8/2021","medium","7"
"Server18","1/8/2021","high","4"
"Server18","1/8/2021","critical","2"
"Server18","1/8/2021","total","37"
"Server19","1/8/2021","none","1"
"Server19","1/8/2021","low","0"
"Server19","1/8/2021","medium","0"
"Server19","1/8/2021","high","0"
"Server19","1/8/2021","critical","0"
"Server19","1/8/2021","total","2"
"Server20","1/8/2021","none","0"
"Server20","1/8/2021","low","0"
"Server20","1/8/2021","medium","0"
"Server20","1/8/2021","high","0"
"Server20","1/8/2021","critical","0"
"Server20","1/8/2021","total","0"
"Server21","1/8/2021","none","0"
"Server21","1/8/2021","low","0"
"Server21","1/8/2021","medium","0"
"Server21","1/8/2021","high","0"
"Server21","1/8/2021","critical","0"
"Server21","1/8/2021","total","0"
"Server22","1/8/2021","none","5"
"Server22","1/8/2021","low","0"
"Server22","1/8/2021","medium","2"
"Server22","1/8/2021","high","1"
"Server22","1/8/2021","critical","0"
"Server22","1/8/2021","total","9"
"Server23","1/8/2021","none","8"
"Server23","1/8/2021","low","1"
"Server23","1/8/2021","medium","3"
"Server23","1/8/2021","high","1"
"Server23","1/8/2021","critical","1"
"Server23","1/8/2021","total","14"
"Server24","1/8/2021","none","5"
"Server24","1/8/2021","low","0"
"Server24","1/8/2021","medium","2"
"Server24","1/8/2021","high","1"
"Server24","1/8/2021","critical","0"
"Server24","1/8/2021","total","8"
"Server25","1/8/2021","none","10"
"Server25","1/8/2021","low","1"
"Server25","1/8/2021","medium","3"
"Server25","1/8/2021","high","2"
"Server25","1/8/2021","critical","1"
"Server25","1/8/2021","total","17"
"Server26","1/8/2021","none","18"
"Server26","1/8/2021","low","2"
"Server26","1/8/2021","medium","6"
"Server26","1/8/2021","high","3"
"Server26","1/8/2021","critical","2"
"Server26","1/8/2021","total","30"
"Server27","1/8/2021","none","0"
"Server27","1/8/2021","low","0"
"Server27","1/8/2021","medium","0"
"Server27","1/8/2021","high","0"
"Server27","1/8/2021","critical","0"
"Server27","1/8/2021","total","0"
"Server28","1/8/2021","none","11"
"Server28","1/8/2021","low","1"
"Server28","1/8/2021","medium","4"
"Server28","1/8/2021","high","2"
"Server28","1/8/2021","critical","1"
"Server28","1/8/2021","total","19"
"Server29","1/8/2021","none","19"
"Server29","1/8/2021","low","2"
"Server29","1/8/2021","medium","6"
"Server29","1/8/2021","high","3"
"Server29","1/8/2021","critical","2"
"Server29","1/8/2021","total","32"
"Server30","1/8/2021","none","3"
"Server30","1/8/2021","low","0"
"Server30","1/8/2021","medium","1"
"Server30","1/8/2021","high","0"
"Server30","1/8/2021","critical","0"
"Server30","1/8/2021","total","5"
"Server31","1/8/2021","none","3"
"Server31","1/8/2021","low","0"
"Server31","1/8/2021","medium","1"
"Server31","1/8/2021","high","0"
"Server31","1/8/2021","critical","0"
"Server31","1/8/2021","total","5"
"Server32","1/8/2021","none","0"
"Server32","1/8/2021","low","0"
"Server32","1/8/2021","medium","0"
"Server32","1/8/2021","high","0"
"Server32","1/8/2021","critical","0"
"Server32","1/8/2021","total","0"
"Server33","1/8/2021","none","0"
"Server33","1/8/2021","low","0"
"Server33","1/8/2021","medium","0"
"Server33","1/8/2021","high","0"
"Server33","1/8/2021","critical","0"
"Server33","1/8/2021","total","0"
"Server34","1/8/2021","none","0"
"Server34","1/8/2021","low","0"
"Server34","1/8/2021","medium","0"
"Server34","1/8/2021","high","0"
"Server34","1/8/2021","critical","0"
"Server34","1/8/2021","total","0"
"Server35","1/8/2021","none","0"
"Server35","1/8/2021","low","0"
"Server35","1/8/2021","medium","0"
"Server35","1/8/2021","high","0"
"Server35","1/8/2021","critical","0"
"Server35","1/8/2021","total","0"
"Server36","1/8/2021","none","0"
"Server36","1/8/2021","low","0"
"Server36","1/8/2021","medium","0"
"Server36","1/8/2021","high","0"
"Server36","1/8/2021","critical","0"
"Server36","1/8/2021","total","0"
"Server37","1/8/2021","none","0"
"Server37","1/8/2021","low","0"
"Server37","1/8/2021","medium","0"
"Server37","1/8/2021","high","0"
"Server37","1/8/2021","critical","0"
"Server37","1/8/2021","total","0"
"Server38","1/8/2021","none","0"
"Server38","1/8/2021","low","0"
"Server38","1/8/2021","medium","0"
"Server38","1/8/2021","high","0"
"Server38","1/8/2021","critical","0"
"Server38","1/8/2021","total","0"
"Server39","1/8/2021","none","0"
"Server39","1/8/2021","low","0"
"Server39","1/8/2021","medium","0"
"Server39","1/8/2021","high","0"
"Server39","1/8/2021","critical","0"
"Server39","1/8/2021","total","0"
"Server40","1/8/2021","none","0"
"Server40","1/8/2021","low","0"
"Server40","1/8/2021","medium","0"
"Server40","1/8/2021","high","0"
"Server40","1/8/2021","critical","0"
"Server40","1/8/2021","total","0"
"Server41","1/8/2021","none","16"
"Server41","1/8/2021","low","1"
"Server41","1/8/2021","medium","5"
"Server41","1/8/2021","high","3"
"Server41","1/8/2021","critical","1"
"Server41","1/8/2021","total","26"
"Server42","1/8/2021","none","1"
"Server42","1/8/2021","low","0"
"Server42","1/8/2021","medium","0"
"Server42","1/8/2021","high","0"
"Server42","1/8/2021","critical","0"
"Server42","1/8/2021","total","1"
"Server43","1/8/2021","none","0"
"Server43","1/8/2021","low","0"
"Server43","1/8/2021","medium","0"
"Server43","1/8/2021","high","0"
"Server43","1/8/2021","critical","0"
"Server43","1/8/2021","total","0"
"Server44","1/8/2021","none","0"
"Server44","1/8/2021","low","0"
"Server44","1/8/2021","medium","0"
"Server44","1/8/2021","high","0"
"Server44","1/8/2021","critical","0"
"Server44","1/8/2021","total","0"
"Server45","1/8/2021","none","0"
"Server45","1/8/2021","low","0"
"Server45","1/8/2021","medium","0"
"Server45","1/8/2021","high","0"
"Server45","1/8/2021","critical","0"
"Server45","1/8/2021","total","0"
"Server46","1/8/2021","none","0"
"Server46","1/8/2021","low","0"
"Server46","1/8/2021","medium","0"
"Server46","1/8/2021","high","0"
"Server46","1/8/2021","critical","0"
"Server46","1/8/2021","total","0"
"Server47","1/8/2021","none","0"
"Server47","1/8/2021","low","0"
"Server47","1/8/2021","medium","0"
"Server47","1/8/2021","high","0"
"Server47","1/8/2021","critical","0"
"Server47","1/8/2021","total","0"
"Server48","1/8/2021","none","0"
"Server48","1/8/2021","low","0"
"Server48","1/8/2021","medium","0"
"Server48","1/8/2021","high","0"
"Server48","1/8/2021","critical","0"
"Server48","1/8/2021","total","0"
"Server49","1/8/2021","none","0"
"Server49","1/8/2021","low","0"
"Server49","1/8/2021","medium","0"
"Server49","1/8/2021","high","0"
"Server49","1/8/2021","critical","0"
"Server49","1/8/2021","total","0"
"Server0","1/9/2021","none","0"
"Server0","1/9/2021","low","0"
"Server0","1/9/2021","medium","0"
"Server0","1/9/2021","high","0"
"Server0","1/9/2021","critical","0"
"Server0","1/9/2021","total","0"
"Server1","1/9/2021","none","0"
"Server1","1/9/2021","low","0"
"Server1","1/9/2021","medium","0"
"Server1","1/9/2021","high","0"
"Server1","1/9/2021","critical","0"
"Server1","1/9/2021","total","0"
"Server2","1/9/2021","none","0"
"Server2","1/9/2021","low","0"
"Server2","1/9/2021","medium","0"
"Server2","1/9/2021","high","0"
"Server2","1/9/2021","critical","0"
"Server2","1/9/2021","total","0"
"Server3","1/9/2021","none","0"
"Server3","1/9/2021","low","0"
"Server3","1/9/2021","medium","0"
"Server3","1/9/2021","high","0"
"Server3","1/9/2021","critical","0"
"Server3","1/9/2021","total","0"
"Server4","1/9/2021","none","0"
"Server4","1/9/2021","low","0"
"Server4","1/9/2021","medium","0"
"Server4","1/9/2021","high","0"
"Server4","1/9/2021","critical","0"
"Server4","1/9/2021","total","0"
"Server5","1/9/2021","none","0"
"Server5","1/9/2021","low","0"
"Server5","1/9/2021","medium","0"
"Server5","1/9/2021","high","0"
"Server5","1/9/2021","critical","0"
"Server5","1/9/2021","total","0"
"Server6","1/9/2021","none","0"
"Server6","1/9/2021","low","0"
"Server6","1/9/2021","medium","0"
"Server6","1/9/2021","high","0"
"Server6","1/9/2021","critical","0"
"Server6","1/9/2021","total","0"
"Server7","1/9/2021","none","49"
"Server7","1/9/2021","low","4"
"Server7","1/9/2021","medium","16"
"Server7","1/9/2021","high","8"
"Server7","1/9/2021","critical","4"
"Server7","1/9/2021","total","81"
"Server8","1/9/2021","none","0"
"Server8","1/9/2021","low","0"
"Server8","1/9/2021","medium","0"
"Server8","1/9/2021","high","0"
"Server8","1/9/2021","critical","0"
"Server8","1/9/2021","total","0"
"Server9","1/9/2021","none","0"
"Server9","1/9/2021","low","0"
"Server9","1/9/2021","medium","0"
"Server9","1/9/2021","high","0"
"Server9","1/9/2021","critical","0"
"Server9","1/9/2021","total","0"
"Server10","1/9/2021","none","0"
"Server10","1/9/2021","low","0"
"Server10","1/9/2021","medium","0"
"Server10","1/9/2021","high","0"
"Server10","1/9/2021","critical","0"
"Server10","1/9/2021","total","0"
"Server11","1/9/2021","none","21"
"Server11","1/9/2021","low","2"
"Server11","1/9/2021","medium","7"
"Server11","1/9/2021","high","4"
"Server11","1/9/2021","critical","2"
"Server11","1/9/2021","total","35"
"Server12","1/9/2021","none","0"
"Server12","1/9/2021","low","0"
"Server12","1/9/2021","medium","0"
"Server12","1/9/2021","high","0"
"Server12","1/9/2021","critical","0"
"Server12","1/9/2021","total","0"
"Server13","1/9/2021","none","13"
"Server13","1/9/2021","low","1"
"Server13","1/9/2021","medium","4"
"Server13","1/9/2021","high","2"
"Server13","1/9/2021","critical","1"
"Server13","1/9/2021","total","21"
"Server14","1/9/2021","none","0"
"Server14","1/9/2021","low","0"
"Server14","1/9/2021","medium","0"
"Server14","1/9/2021","high","0"
"Server14","1/9/2021","critical","0"
"Server14","1/9/2021","total","0"
"Server15","1/9/2021","none","0"
"Server15","1/9/2021","low","0"
"Server15","1/9/2021","medium","0"
"Server15","1/9/2021","high","0"
"Server15","1/9/2021","critical","0"
"Server15","1/9/2021","total","0"
"Server16","1/9/2021","none","8"
"Server16","1/9/2021","low","1"
"Server16","1/9/2021","medium","3"
"Server16","1/9/2021","high","1"
"Server16","1/9/2021","critical","1"
"Server16","1/9/2021","total","14"
"Server17","1/9/2021","none","0"
"Server17","1/9/2021","low","0"
"Server17","1/9/2021","medium","0"
"Server17","1/9/2021","high","0"
"Server17","1/9/2021","critical","0"
"Server17","1/9/2021","total","0"
"Server18","1/9/2021","none","14"
"Server18","1/9/2021","low","1"
"Server18","1/9/2021","medium","5"
"Server18","1/9/2021","high","2"
"Server18","1/9/2021","critical","1"
"Server18","1/9/2021","total","24"
"Server19","1/9/2021","none","1"
"Server19","1/9/2021","low","0"
"Server19","1/9/2021","medium","0"
"Server19","1/9/2021","high","0"
"Server19","1/9/2021","critical","0"
"Server19","1/9/2021","total","1"
"Server20","1/9/2021","none","0"
"Server20","1/9/2021","low","0"
"Server20","1/9/2021","medium","0"
"Server20","1/9/2021","high","0"
"Server20","1/9/2021","critical","0"
"Server20","1/9/2021","total","0"
"Server21","1/9/2021","none","0"
"Server21","1/9/2021","low","0"
"Server21","1/9/2021","medium","0"
"Server21","1/9/2021","high","0"
"Server21","1/9/2021","critical","0"
"Server21","1/9/2021","total","0"
"Server22","1/9/2021","none","4"
"Server22","1/9/2021","low","0"
"Server22","1/9/2021","medium","1"
"Server22","1/9/2021","high","1"
"Server22","1/9/2021","critical","0"
"Server22","1/9/2021","total","7"
"Server23","1/9/2021","none","8"
"Server23","1/9/2021","low","1"
"Server23","1/9/2021","medium","3"
"Server23","1/9/2021","high","1"
"Server23","1/9/2021","critical","1"
"Server23","1/9/2021","total","14"
"Server24","1/9/2021","none","3"
"Server24","1/9/2021","low","0"
"Server24","1/9/2021","medium","1"
"Server24","1/9/2021","high","0"
"Server24","1/9/2021","critical","0"
"Server24","1/9/2021","total","5"
"Server25","1/9/2021","none","5"
"Server25","1/9/2021","low","0"
"Server25","1/9/2021","medium","2"
"Server25","1/9/2021","high","1"
"Server25","1/9/2021","critical","0"
"Server25","1/9/2021","total","9"
"Server26","1/9/2021","none","19"
"Server26","1/9/2021","low","2"
"Server26","1/9/2021","medium","6"
"Server26","1/9/2021","high","3"
"Server26","1/9/2021","critical","2"
"Server26","1/9/2021","total","31"
"Server27","1/9/2021","none","0"
"Server27","1/9/2021","low","0"
"Server27","1/9/2021","medium","0"
"Server27","1/9/2021","high","0"
"Server27","1/9/2021","critical","0"
"Server27","1/9/2021","total","0"
"Server28","1/9/2021","none","11"
"Server28","1/9/2021","low","1"
"Server28","1/9/2021","medium","4"
"Server28","1/9/2021","high","2"
"Server28","1/9/2021","critical","1"
"Server28","1/9/2021","total","19"
"Server29","1/9/2021","none","19"
"Server29","1/9/2021","low","2"
"Server29","1/9/2021","medium","6"
"Server29","1/9/2021","high","3"
"Server29","1/9/2021","critical","2"
"Server29","1/9/2021","total","32"
"Server30","1/9/2021","none","2"
"Server30","1/9/2021","low","0"
"Server30","1/9/2021","medium","1"
"Server30","1/9/2021","high","0"
"Server30","1/9/2021","critical","0"
"Server30","1/9/2021","total","4"
"Server31","1/9/2021","none","2"
"Server31","1/9/2021","low","0"
"Server31","1/9/2021","medium","1"
"Server31","1/9/2021","high","0"
"Server31","1/9/2021","critical","0"
"Server31","1/9/2021","total","4"
"Server32","1/9/2021","none","0"
"Server32","1/9/2021","low","0"
"Server32","1/9/2021","medium","0"
"Server32","1/9/2021","high","0"
"Server32","1/9/2021","critical","0"
"Server32","1/9/2021","total","0"
"Server33","1/9/2021","none","0"
"Server33","1/9/2021","low","0"
"Server33","1/9/2021","medium","0"
"Server33","1/9/2021","high","0"
"Server33","1/9/2021","critical","0"
"Server33","1/9/2021","total","0"
"Server34","1/9/2021","none","0"
"Server34","1/9/2021","low","0"
"Server34","1/9/2021","medium","0"
"Server34","1/9/2021","high","0"
"Server34","1/9/2021","critical","0"
"Server34","1/9/2021","total","0"
"Server35","1/9/2021","none","0"
"Server35","1/9/2021","low","0"
"Server35","1/9/2021","medium","0"
"Server35","1/9/2021","high","0"
"Server35","1/9/2021","critical","0"
"Server35","1/9/2021","total","0"
"Server36","1/9/2021","none","0"
"Server36","1/9/2021","low","0"
"Server36","1/9/2021","medium","0"
"Server36","1/9/2021","high","0"
"Server36","1/9/2021","critical","0"
"Server36","1/9/2021","total","0"
"Server37","1/9/2021","none","0"
"Server37","1/9/2021","low","0"
"Server37","1/9/2021","medium","0"
"Server37","1/9/2021","high","0"
"Server37","1/9/2021","critical","0"
"Server37","1/9/2021","total","0"
"Server38","1/9/2021","none","0"
"Server38","1/9/2021","low","0"
"Server38","1/9/2021","medium","0"
"Server38","1/9/2021","high","0"
"Server38","1/9/2021","critical","0"
"Server38","1/9/2021","total","0"
"Server39","1/9/2021","none","0"
"Server39","1/9/2021","low","0"
"Server39","1/9/2021","medium","0"
"Server39","1/9/2021","high","0"
"Server39","1/9/2021","critical","0"
"Server39","1/9/2021","total","0"
"Server40","1/9/2021","none","0"
"Server40","1/9/2021","low","0"
"Server40","1/9/2021","medium","0"
"Server40","1/9/2021","high","0"
"Server40","1/9/2021","critical","0"
"Server40","1/9/2021","total","0"
"Server41","1/9/2021","none","7"
"Server41","1/9/2021","low","1"
"Server41","1/9/2021","medium","2"
"Server41","1/9/2021","high","1"
"Server41","1/9/2021","critical","1"
"Server41","1/9/2021","total","11"
"Server42","1/9/2021","none","0"
"Server42","1/9/2021","low","0"
"Server42","1/9/2021","medium","0"
"Server42","1/9/2021","high","0"
"Server42","1/9/2021","critical","0"
"Server42","1/9/2021","total","0"
"Server43","1/9/2021","none","0"
"Server43","1/9/2021","low","0"
"Server43","1/9/2021","medium","0"
"Server43","1/9/2021","high","0"
"Server43","1/9/2021","critical","0"
